age,gender,occupation,donation_frequency,donation_start_date,is_credit_card,amount,is_instant_pay,is_email_verified,is_address_verified,sign_up_date,sign_up_channel,is_cancel
58,Female,Health Professional,Monthly,6/02/2020,1,25,0,1,1,24/01/2020,Street,0
29,Female,Other,Monthly,1/02/2020,1,30,0,1,1,24/01/2020,Door to Door,0
27,Female,Other,Monthly,1/02/2020,1,40,0,1,1,24/01/2020,Door to Door,0
28,Male,Other,Monthly,1/02/2020,1,40,0,1,1,24/01/2020,Door to Door,0
26,Male,Other,Monthly,1/02/2020,1,20,0,1,1,24/01/2020,Door to Door,1
60,Male,Hospitals,Monthly,20/02/2020,1,30,1,1,1,27/01/2020,Street,0
33,Male,Farmer,Monthly,15/02/2020,1,30,0,0,1,27/01/2020,Street,0
65,Male,Concerter,Monthly,1/02/2020,1,30,0,1,1,27/01/2020,Street,0
38,Female,Lotto operator,Monthly,20/02/2020,1,30,0,1,1,27/01/2020,Street,1
26,Male,Senior consultant,Monthly,12/02/2020,1,30,0,1,1,28/01/2020,Street,0
31,Female,Farmer,Monthly,15/02/2020,1,40,0,1,0,28/01/2020,Street,0
37,Male,Sales,Monthly,12/02/2020,1,30,0,1,1,28/01/2020,Street,0
23,Female,Hospitality,Monthly,15/02/2020,1,30,0,1,1,28/01/2020,Street,0
36,Male,Architect,Monthly,15/02/2020,1,40,0,1,1,28/01/2020,Street,0
23,Male,Asbestos removal,Monthly,12/02/2020,1,30,0,1,1,28/01/2020,Street,0
23,Male,Sparky,Monthly,15/02/2020,1,30,0,1,1,28/01/2020,Street,0
46,Male,Science Professional,Monthly,6/02/2020,1,38,0,1,1,28/01/2020,Door to Door,0
27,Male,Chef,Monthly,12/02/2020,1,25,0,1,1,28/01/2020,Street,0
34,Male,Bee keeper,Monthly,1/03/2020,1,30,0,1,1,28/01/2020,Street,0
34,Male,Baker,Monthly,20/02/2020,1,30,0,1,1,28/01/2020,Street,0
42,Male,Thai Chef,Monthly,20/02/2020,1,30,0,1,1,28/01/2020,Street,0
43,Male,IT Professional,Monthly,6/02/2020,1,30,0,1,1,28/01/2020,Door to Door,0
34,Female,Other,Monthly,6/02/2020,1,30,0,1,1,28/01/2020,Door to Door,0
65,Male,Other,Monthly,15/02/2020,1,25,0,1,1,28/01/2020,Door to Door,0
28,Female,Nurse,Monthly,20/02/2020,1,30,1,1,1,28/01/2020,Door to Door,0
24,Female,Engineer,Monthly,12/02/2020,1,30,0,1,1,28/01/2020,Street,0
45,Male,Other,Monthly,6/02/2020,1,30,0,1,1,28/01/2020,Door to Door,0
47,Male,Business Owner,Monthly,6/02/2020,1,25,0,1,1,28/01/2020,Door to Door,0
43,Female,Accountant,Monthly,6/02/2020,0,25,0,1,1,28/01/2020,Mall,0
31,Male,Other,Monthly,6/02/2020,1,25,0,0,1,28/01/2020,Door to Door,0
27,Male,Retail Worker,Monthly,6/02/2020,1,25,0,1,1,28/01/2020,Door to Door,0
74,Female,Other,Monthly,15/02/2020,1,20,0,1,1,28/01/2020,Door to Door,0
46,Male,Finance Worker,Monthly,6/02/2020,1,25,0,1,1,28/01/2020,Door to Door,0
42,Male,Accountant,Monthly,6/02/2020,1,25,0,1,1,28/01/2020,Door to Door,0
66,Male,Accountant,Monthly,6/02/2020,1,30,0,1,1,28/01/2020,Door to Door,0
66,Male,Other,Monthly,15/02/2020,1,20,0,1,1,28/01/2020,Door to Door,0
61,Male,ICT Professionals,Monthly,15/02/2020,1,20,0,1,1,28/01/2020,Door to Door,0
55,Male,Health Professionals,Monthly,15/02/2020,1,20,0,1,1,28/01/2020,Door to Door,0
23,Male,Fulltime worker,Monthly,12/02/2020,1,25,0,1,1,28/01/2020,Street,1
66,Male,Other,Monthly,15/02/2020,1,20,0,1,1,28/01/2020,Door to Door,1
78,Female,Other,Monthly,6/02/2020,1,25,0,1,1,28/01/2020,Door to Door,1
28,Female,Health Professionals,Monthly,15/02/2020,1,20,0,1,1,28/01/2020,Mall,1
29,Female,Hospitality Workers,Monthly,15/02/2020,1,30,0,1,1,28/01/2020,Mall,1
54,Female,Manager,Monthly,12/02/2020,1,30,0,1,1,29/01/2020,Street,0
55,Female,Lecturer,Monthly,11/03/2020,1,30,0,1,1,29/01/2020,Street,0
23,Male,Journalist,Monthly,12/02/2020,1,30,0,1,1,29/01/2020,Street,0
71,Female,Executive Assistant,Monthly,1/03/2020,1,30,1,1,1,29/01/2020,Street,0
21,Female,Retail,Monthly,12/02/2020,1,30,0,1,1,29/01/2020,Street,0
35,Male,Sales,Monthly,20/02/2020,1,30,0,1,1,29/01/2020,Door to Door,0
44,Male,Accountant,Monthly,6/02/2020,1,25,0,1,1,29/01/2020,Door to Door,0
25,Female,Part time,Monthly,15/02/2020,1,30,1,1,1,29/01/2020,Street,0
61,Male,Science Professional,Monthly,6/02/2020,1,25,0,1,1,29/01/2020,Door to Door,0
35,Male,Engineer,Monthly,12/02/2020,1,30,0,1,1,29/01/2020,Street,0
70,Female,Other,Monthly,15/02/2020,1,30,0,1,1,29/01/2020,Door to Door,0
28,Male,Construction Worker,Monthly,6/02/2020,1,25,0,1,1,29/01/2020,Door to Door,0
26,Male,Pak n save manager ,Monthly,15/02/2020,1,30,0,1,1,29/01/2020,Street,0
28,Female,Housewife/partner working,Monthly,1/03/2020,1,30,0,1,1,29/01/2020,Door to Door,0
26,Male,Fisherman,Monthly,1/03/2020,1,30,1,1,1,29/01/2020,Street,0
50,Male,Sales analyst,Monthly,12/02/2020,1,5,0,1,1,29/01/2020,Street,0
25,Female,Caregiver,Monthly,15/02/2020,1,30,1,1,1,29/01/2020,Street,0
83,Male,Other,Monthly,6/02/2020,1,25,0,1,1,29/01/2020,Door to Door,0
34,Male,Other Labourers,Monthly,15/02/2020,1,20,0,1,1,29/01/2020,Door to Door,0
41,Female,Accountant,Monthly,6/02/2020,1,38,0,1,1,29/01/2020,Door to Door,0
50,Female,Legal Professional,Monthly,6/02/2020,1,25,0,1,1,29/01/2020,Door to Door,0
44,Male,Engineer,Monthly,6/02/2020,1,25,0,1,1,29/01/2020,Door to Door,0
27,Female,Health Professional,Monthly,6/02/2020,1,30,0,1,1,29/01/2020,Door to Door,1
27,Female,Manager,Monthly,6/02/2020,1,25,0,0,1,29/01/2020,Door to Door,1
64,Male, Other,Monthly,15/02/2020,1,25,0,1,1,29/01/2020,Door to Door,1
34,Male,IT Professional,Monthly,6/02/2020,1,30,0,1,1,29/01/2020,Door to Door,1
70,Female,Minister,Monthly,15/02/2020,1,30,0,1,0,30/01/2020,Street,0
34,Female,Scientist,Monthly,12/02/2020,1,50,0,1,1,30/01/2020,Street,0
29,Male,Factory,Monthly,1/03/2020,1,30,0,1,0,30/01/2020,Street,0
46,Male,Psychologist,Monthly,1/03/2020,1,30,0,1,1,30/01/2020,Street,0
22,Female,Customer service,Monthly,12/02/2020,1,25,0,1,1,30/01/2020,Street,0
81,Female,Other,Monthly,15/02/2020,1,20,0,1,1,30/01/2020,Door to Door,0
38,Male,Legal Professional,Monthly,6/02/2020,1,30,0,1,1,30/01/2020,Door to Door,0
32,Male,Contractor,Monthly,20/02/2020,1,30,0,1,1,30/01/2020,Street,0
23,Male,Quality inspector,Monthly,12/02/2020,1,30,0,1,1,30/01/2020,Street,0
62,Male,Other,Monthly,6/02/2020,1,30,0,1,1,30/01/2020,Door to Door,0
24,Male,Sales,Monthly,12/02/2020,1,25,0,1,1,30/01/2020,Street,0
30,Male,Finance Worker,Monthly,6/02/2020,1,30,0,1,1,30/01/2020,Door to Door,0
79,Female,Other,Monthly,6/02/2020,1,25,0,1,1,30/01/2020,Door to Door,0
43,Female,Vet,Monthly,1/03/2020,1,30,0,1,1,30/01/2020,Street,0
29,Female,Health Care Assistant,Monthly,1/03/2020,1,30,1,1,1,30/01/2020,Street,0
32,Male,Genetitist,Monthly,12/02/2020,1,30,0,1,1,30/01/2020,Street,0
36,Female,Hospital worker,Monthly,12/02/2020,1,30,0,1,1,30/01/2020,Street,0
47,Female, Hospitality Workers,Monthly,1/03/2020,1,40,0,1,1,30/01/2020,Door to Door,0
22,Female,Customer Service Representative,Monthly,1/03/2020,1,30,0,1,0,30/01/2020,Street,0
60,Male,Manager,Monthly,6/02/2020,1,25,0,1,1,30/01/2020,Door to Door,0
83,Male,Other,Monthly,15/02/2020,1,20,0,1,1,30/01/2020,Door to Door,0
60,Male,Factory,Monthly,1/03/2020,1,30,0,1,0,30/01/2020,Street,0
44,Male,IT Professional,Monthly,6/02/2020,1,25,0,1,1,30/01/2020,Door to Door,0
26,Male, Legal Professional,Monthly,6/02/2020,1,25,0,1,1,30/01/2020,Door to Door,0
38,Male,Hospitality Worker,Monthly,6/02/2020,1,30,0,1,1,30/01/2020,Door to Door,0
80,Female,Other,Monthly,15/02/2020,1,20,0,1,1,30/01/2020,Door to Door,0
27,Male,Convenience store,Monthly,12/02/2020,1,30,0,1,1,30/01/2020,Street,1
27,Male,Other,Monthly,15/02/2020,1,20,0,1,1,30/01/2020,Door to Door,1
24,Male,Planner,Monthly,12/02/2020,1,30,0,1,1,30/01/2020,Street,1
67,Male,Other,Monthly,6/02/2020,1,30,0,1,1,30/01/2020,Door to Door,1
37,Female,Other,Monthly,6/02/2020,1,30,0,1,1,30/01/2020,Door to Door,1
20,Male,Logistics intern,Monthly,12/02/2020,1,25,0,1,1,31/01/2020,Street,0
33,Female,Counsellor,Monthly,12/02/2020,1,30,0,1,1,31/01/2020,Street,0
38,Male,Banana Rippener,Monthly,15/02/2020,1,30,0,1,1,31/01/2020,Street,0
24,Male,Gib/fixing,Monthly,20/02/2020,1,30,0,1,1,31/01/2020,Street,0
31,Male, Engineer,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
39,Female,Banana Rippener,Monthly,15/02/2020,1,30,0,1,1,31/01/2020,Street,0
54,Female,Cleaner,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
42,Female, Health Professional,Monthly,6/02/2020,1,30,0,1,1,31/01/2020,Door to Door,0
25,Male,Commercial cleaner,Monthly,1/03/2020,1,30,0,1,1,31/01/2020,Street,0
24,Male,Labourer,Monthly,12/02/2020,1,30,0,1,1,31/01/2020,Street,0
41,Male,Other,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
33,Male,IT Professional,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
25,Male,Engineer,Monthly,20/02/2020,1,30,0,1,1,31/01/2020,Street,0
22,Male,Systems engineer,Monthly,20/02/2020,1,30,0,1,0,31/01/2020,Street,0
25,Female,Customer service rep,Monthly,1/03/2020,1,30,0,1,1,31/01/2020,Street,0
25,Male,Machanic,Monthly,1/03/2020,1,30,1,1,1,31/01/2020,Street,0
69,Male,Legal Professional,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
32,Female, Health Professionals,Monthly,15/02/2020,1,25,0,1,0,31/01/2020,Door to Door,0
33,Female,Carer,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Mall,0
76,Male, Security Officer,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
49,Female,Health Professional,Monthly,6/02/2020,1,25,0,1,1,31/01/2020,Door to Door,0
37,Male,Hospitality Worker,Monthly,6/02/2020,1,38,0,1,1,31/01/2020,Door to Door,1
22,Female,Accountant Assistant,Monthly,1/03/2020,1,30,0,1,1,3/02/2020,Street,0
61,Female,Home maker ,Monthly,15/02/2020,1,30,1,1,1,3/02/2020,Street,0
23,Male,Barista,Monthly,12/02/2020,1,30,0,1,0,3/02/2020,Street,0
51,Male,Flooring contractor,Monthly,1/03/2020,1,30,1,1,1,3/02/2020,Street,0
32,Female,Store Manager,Monthly,20/02/2020,1,30,0,1,1,3/02/2020,Street,0
35,Male,Training coach,Monthly,12/02/2020,1,20,0,1,1,3/02/2020,Street,0
61,Female,Manager,Monthly,20/02/2020,1,25,0,1,1,3/02/2020,Mall,0
37,Female,Manager,Monthly,20/02/2020,1,25,0,1,1,3/02/2020,Door to Door,0
28,Male,Manager,Monthly,12/02/2020,1,40,0,1,0,3/02/2020,Street,0
26,Male,Hospitality Worker,Monthly,20/02/2020,1,25,0,1,1,3/02/2020,Door to Door,0
34,Male, Health Professionals,Monthly,15/02/2020,1,20,0,1,1,3/02/2020,Door to Door,0
48,Male,Other,Monthly,20/02/2020,1,30,0,1,1,3/02/2020,Door to Door,0
22,Female,Barista,Monthly,1/03/2020,1,30,0,1,1,3/02/2020,Street,0
39,Female,Manager,Monthly,20/02/2020,1,25,0,1,1,3/02/2020,Mall,0
26,Male,Factury worker ,Monthly,1/03/2020,1,30,0,1,0,3/02/2020,Street,0
32,Female,Caregiver,Monthly,20/02/2020,1,30,0,1,1,3/02/2020,Street,0
26,Male,Gib Fixer,Monthly,1/03/2020,1,35,0,1,1,3/02/2020,Street,0
26,Female,Health Professionals,Monthly,15/02/2020,1,20,0,1,1,3/02/2020,Door to Door,0
20,Female,Hotel worker,Monthly,12/02/2020,1,10,0,1,1,3/02/2020,Street,0
24,Male,Animates retail,Monthly,1/03/2020,1,30,0,1,1,3/02/2020,Street,0
48,Female,Health Professionals,Monthly,15/02/2020,1,20,0,1,1,3/02/2020,Door to Door,0
37,Female,Health Professionals,Monthly,15/02/2020,1,25,0,1,1,3/02/2020,Door to Door,0
51,Male,Business Owner,Monthly,20/02/2020,1,25,0,1,1,3/02/2020,Door to Door,0
71,Female,Business Owner,Monthly,20/02/2020,1,30,0,1,1,3/02/2020,Door to Door,0
36,Male,Other,Monthly,15/02/2020,1,20,0,1,1,3/02/2020,Door to Door,0
70,Female,Other,Monthly,15/02/2020,1,20,0,0,1,3/02/2020,Door to Door,0
26,Female,Accountant,Monthly,20/02/2020,1,25,0,1,0,3/02/2020,Door to Door,1
40,Female,Science Professional,Monthly,20/02/2020,1,25,0,1,1,3/02/2020,Door to Door,1
26,Male,Other Labourers,Monthly,15/02/2020,1,25,0,1,1,3/02/2020,Door to Door,1
42,Male,Consultants,Monthly,12/02/2020,1,25,0,1,1,3/02/2020,Street,1
41,Female,Other,Monthly,15/02/2020,1,25,0,1,1,3/02/2020,Door to Door,1
23,Male,Factory,Monthly,1/03/2020,1,30,0,1,0,4/02/2020,Street,0
25,Male,Engineering,Monthly,1/03/2020,1,30,1,1,1,4/02/2020,Street,0
36,Male,Seafarer,Monthly,11/03/2020,1,30,0,1,1,4/02/2020,Street,0
27,Male,Pro Wrestler,Monthly,1/03/2020,1,30,0,1,1,4/02/2020,Street,0
23,Male,IT,Monthly,12/02/2020,1,25,0,1,1,4/02/2020,Street,0
36,Male,Retail,Monthly,1/03/2020,1,30,0,1,1,4/02/2020,Street,0
29,Female,Architect,Monthly,12/02/2020,1,30,0,1,1,4/02/2020,Street,0
34,Male,Construction,Monthly,1/03/2020,1,30,1,1,1,4/02/2020,Street,0
22,Male,Chef,Monthly,12/02/2020,1,30,0,1,1,4/02/2020,Street,0
51,Female,Carer,Monthly,20/02/2020,1,25,0,1,1,4/02/2020,Mall,0
24,Male,Contractor,Monthly,15/02/2020,1,30,0,0,0,4/02/2020,Street,0
58,Male,Property maintanence,Monthly,15/02/2020,1,30,1,1,1,4/02/2020,Street,0
58,Female,Bank manager,Monthly,12/02/2020,1,50,0,1,1,4/02/2020,Street,0
33,Female,Business Owner,Monthly,20/02/2020,1,38,0,1,1,4/02/2020,Door to Door,0
54,Female,Business Owner,Monthly,20/02/2020,1,25,0,1,1,4/02/2020,Mall,0
64,Male,Other,Monthly,20/02/2020,1,25,0,1,1,4/02/2020,Door to Door,0
27,Male, Other Labourers,Monthly,15/02/2020,1,30,0,1,1,4/02/2020,Door to Door,0
63,Female,Accountant,Monthly,20/02/2020,1,25,0,1,1,4/02/2020,Door to Door,0
27,Male,Other,Monthly,20/02/2020,1,25,0,1,1,4/02/2020,Door to Door,1
29,Female, Other,Monthly,15/02/2020,1,20,0,1,1,4/02/2020,Door to Door,1
26,Female,Health Professional,Monthly,20/02/2020,1,30,0,1,1,4/02/2020,Door to Door,1
34,Female, Other,Monthly,15/02/2020,1,20,0,1,1,4/02/2020,Door to Door,1
47,Male,Electrician,Monthly,12/02/2020,1,35,0,1,1,5/02/2020,Street,0
22,Male,Film maker,Monthly,1/03/2020,1,30,0,0,1,5/02/2020,Street,0
32,Female,Nanny,Monthly,12/02/2020,1,30,0,1,1,5/02/2020,Door to Door,0
53,Female,Carer,Monthly,20/02/2020,1,30,0,1,1,5/02/2020,Mall,0
33,Female,Arts Professional,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Door to Door,0
67,Female,Housewife,Monthly,15/02/2020,1,30,1,1,1,5/02/2020,Street,0
63,Female,Construction Worker,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Mall,0
35,Male,Water rescourses ,Monthly,15/02/2020,1,30,0,1,1,5/02/2020,Door to Door,0
33,Female,Transport Professional,Monthly,20/02/2020,1,30,0,1,1,5/02/2020,Door to Door,0
32,Male,Service Technician,Monthly,1/03/2020,1,40,1,1,1,5/02/2020,Street,0
23,Male,Roofer,Monthly,12/02/2020,1,30,0,1,1,5/02/2020,Street,0
79,Female,Other,Monthly,15/02/2020,1,20,0,1,1,5/02/2020,Door to Door,0
34,Female,Bookkeeper,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Mall,0
29,Male,Site supervisor,Monthly,12/02/2020,1,30,0,1,1,5/02/2020,Street,0
49,Male,Teacher,Monthly,15/02/2020,1,30,0,1,1,5/02/2020,Street,0
49,Male,City Rail Link / Construction,Monthly,12/02/2020,1,25,0,1,1,5/02/2020,Street,0
34,Female,Finance Worker,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Door to Door,0
55,Female,Other,Monthly,20/02/2020,1,30,0,1,1,5/02/2020,Door to Door,0
46,Female,Personal Assistant,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Door to Door,0
51,Female,Arts Professional,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Door to Door,0
36,Male, Finance Worker,Monthly,20/02/2020,1,30,0,1,1,5/02/2020,Door to Door,0
33,Male,Construction Worker,Monthly,20/02/2020,1,15,0,1,1,5/02/2020,Door to Door,0
31,Male,Mechanic,Monthly,20/02/2020,1,25,0,1,1,5/02/2020,Mall,0
28,Male,Business Owner,Monthly,20/02/2020,1,30,0,1,1,5/02/2020,Door to Door,1
58,Female,Business Owner,Monthly,20/02/2020,1,30,0,1,1,6/02/2020,Door to Door,0
50,Male,Social Worker,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Mall,0
37,Male,Science Professional,Monthly,20/02/2020,1,30,0,1,1,6/02/2020,Door to Door,0
71,Female,Other,Monthly,15/02/2020,1,20,0,1,1,6/02/2020,Door to Door,0
59,Female,Hospitality Worker,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Mall,0
43,Male,Manager,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Mall,0
51,Female, Health Professional,Monthly,20/02/2020,1,30,0,1,1,6/02/2020,Door to Door,0
45,Female,Sales Representative,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Mall,0
32,Female,Business Owner,Monthly,20/02/2020,1,38,0,1,1,6/02/2020,Door to Door,0
36,Male,Storepersons,Monthly,15/02/2020,1,20,0,1,1,6/02/2020,Door to Door,0
32,Female, Other,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Door to Door,1
32,Female,Other,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Door to Door,1
74,Male,Other,Monthly,15/02/2020,1,20,0,0,1,6/02/2020,Door to Door,1
41,Female,,Monthly,20/02/2020,1,25,0,1,1,6/02/2020,Door to Door,1
73,Male,Research,Monthly,1/03/2020,1,30,1,1,1,7/02/2020,Street,0
57,Female,Teacher,Monthly,11/03/2020,1,30,0,1,1,7/02/2020,Door to Door,0
22,Female,Hospo,Monthly,1/03/2020,1,30,0,1,1,7/02/2020,Street,0
28,Female,Waitress,Monthly,15/02/2020,1,30,1,1,1,7/02/2020,Street,0
27,Male,Labour,Monthly,11/03/2020,1,25,0,1,1,7/02/2020,Street,0
35,Female,Veterinarian,Monthly,15/02/2020,1,30,1,1,1,7/02/2020,Street,0
22,Female,Finance,Monthly,11/03/2020,1,50,0,1,1,7/02/2020,Door to Door,0
44,Female,Finance Worker,Monthly,20/02/2020,1,25,0,1,1,7/02/2020,Mall,0
42,Male,Marketing,Monthly,1/03/2020,1,30,0,1,0,7/02/2020,Street,0
41,Female,Architect,Monthly,11/03/2020,1,25,0,1,1,7/02/2020,Door to Door,0
24,Female,Charity worker,Monthly,11/03/2020,1,25,0,1,1,7/02/2020,Door to Door,0
35,Male,Cost controller ,Monthly,11/03/2020,1,30,0,1,1,8/02/2020,Street,0
61,Female,Security,Monthly,11/03/2020,1,50,0,0,1,8/02/2020,Street,0
33,Male,Accounts,Monthly,11/03/2020,1,30,0,1,0,8/02/2020,Street,0
58,Female,Other,Monthly,20/02/2020,1,25,0,1,1,8/02/2020,Mall,0
32,Female,Business Owner,Monthly,20/02/2020,1,25,0,1,1,8/02/2020,Mall,0
35,Male,Engineer,Monthly,20/02/2020,1,25,0,1,1,8/02/2020,Mall,0
57,Female,Health Professional,Monthly,20/02/2020,1,25,0,1,1,8/02/2020,Mall,0
45,Female,Chef,Monthly,11/03/2020,1,25,0,1,1,10/02/2020,Street,0
26,Female,Resturant manager ,Monthly,15/02/2020,1,15,0,1,1,10/02/2020,Street,0
50,Male,Investigator,Monthly,15/02/2020,1,30,0,1,1,10/02/2020,Street,0
39,Female,Mum ,Monthly,11/03/2020,1,20,0,1,1,10/02/2020,Door to Door,0
34,Female,Housecleaner,Monthly,1/03/2020,1,30,0,1,1,10/02/2020,Street,0
28,Male,Theatre contractor,Monthly,11/03/2020,1,30,0,1,1,10/02/2020,Door to Door,0
47,Female,Writer,Monthly,20/02/2020,1,30,0,1,1,10/02/2020,Street,0
35,Female,Hospitality Workers,Monthly,1/03/2020,1,30,0,1,1,10/02/2020,Door to Door,0
47,Male,Store Manager,Monthly,11/03/2020,1,30,0,1,1,10/02/2020,Street,0
27,Male,Sailor,Monthly,20/02/2020,1,30,1,1,1,10/02/2020,Street,0
40,Male, Hospitality Workers,Monthly,1/03/2020,1,20,0,1,1,10/02/2020,Door to Door,0
33,Male,Barista,Monthly,20/02/2020,1,30,1,1,1,10/02/2020,Street,0
25,Male,Hospitality Workers,Monthly,1/03/2020,1,30,0,1,1,10/02/2020,Door to Door,0
48,Male,IT Manager,Monthly,11/03/2020,1,30,0,1,1,10/02/2020,Door to Door,0
31,Male,Coach,Monthly,11/03/2020,1,30,0,1,1,10/02/2020,Door to Door,0
34,Male,Electrician,Monthly,1/03/2020,1,35,0,1,1,10/02/2020,Street,0
32,Male,Sales Assistant,Monthly,15/02/2020,1,80,0,1,1,10/02/2020,Street,0
49,Male,TV Cameraman,Monthly,1/03/2020,1,30,0,1,1,10/02/2020,Street,0
52,Male,IT Professional,Monthly,20/02/2020,1,25,0,1,1,10/02/2020,Door to Door,0
24,Female,Csr,Monthly,1/03/2020,1,30,1,1,1,10/02/2020,Street,0
33,Female,Chef,Monthly,1/03/2020,1,30,0,0,1,10/02/2020,Street,0
34,Female,Other,Monthly,1/03/2020,1,25,0,1,1,10/02/2020,Door to Door,0
25,Female,Partner worker ,Monthly,15/02/2020,1,15,0,1,1,10/02/2020,Street,1
42,Male, Storepersons,Monthly,1/03/2020,1,30,0,1,1,10/02/2020,Door to Door,1
39,Female,Other,Monthly,1/03/2020,1,30,0,1,1,10/02/2020,Door to Door,1
27,Female,Support worker,Monthly,20/02/2020,1,30,0,1,1,10/02/2020,Street,1
73,Male,Numerical Clerks,Monthly,1/03/2020,1,25,0,1,1,10/02/2020,Door to Door,1
74,Female,Other,Monthly,20/02/2020,1,25,0,1,1,10/02/2020,Door to Door,1
27,Male,Other,Monthly,1/03/2020,1,20,0,1,1,10/02/2020,Door to Door,1
67,Female,Legal Professional,Monthly,20/02/2020,1,25,0,1,1,10/02/2020,Door to Door,1
31,Male,Electrician,Monthly,11/03/2020,1,30,0,1,1,11/02/2020,Street,0
31,Female,Tierella-full time,Monthly,1/03/2020,1,30,0,1,1,11/02/2020,Street,0
24,Male,Technician,Monthly,20/03/2020,1,15,1,1,0,11/02/2020,Street,0
23,Male,Sports coach ,Monthly,15/03/2020,1,15,0,1,1,11/02/2020,Street,0
26,Male,Quantity surveyor,Monthly,15/03/2020,1,15,0,1,1,11/02/2020,Street,0
24,Female,Retail,Monthly,20/02/2020,1,15,1,1,1,11/02/2020,Street,0
27,Male,Traffic controls,Monthly,11/03/2020,1,30,0,1,1,11/02/2020,Street,0
35,Female,Vet,Monthly,20/02/2020,1,30,0,1,1,11/02/2020,Street,0
25,Male,Other,Monthly,1/03/2020,1,20,0,0,1,11/02/2020,Door to Door,0
30,Male,Factory worker,Monthly,1/03/2020,1,30,0,1,1,11/02/2020,Street,0
35,Male,Account manager,Monthly,11/03/2020,1,25,0,1,1,11/02/2020,Door to Door,0
45,Female,Staff,Monthly,15/03/2020,1,30,0,1,1,11/02/2020,Street,0
21,Male,Technician ,Monthly,11/03/2020,1,30,0,1,1,11/02/2020,Door to Door,0
31,Male,Hse manager,Monthly,15/03/2020,1,30,1,1,1,11/02/2020,Street,0
58,Female,Nurse,Monthly,11/03/2020,1,30,0,1,1,11/02/2020,Door to Door,0
62,Male,Health Care Professional ,Monthly,1/03/2020,1,30,0,1,0,11/02/2020,Street,0
25,Female,Other,Monthly,20/02/2020,1,25,0,1,1,11/02/2020,Door to Door,0
39,Female,Manager,Monthly,20/02/2020,1,30,0,1,1,11/02/2020,Door to Door,0
54,Female,Health Professional,Monthly,20/02/2020,1,25,0,1,1,11/02/2020,Mall,0
35,Male,IT,Monthly,11/03/2020,1,25,0,1,1,11/02/2020,Door to Door,0
61,Female,Cook,Monthly,11/03/2020,1,30,0,1,1,11/02/2020,Door to Door,0
47,Male,Other,Monthly,1/03/2020,1,30,0,1,1,11/02/2020,Door to Door,1
44,Female,Other,Monthly,1/03/2020,1,20,0,1,1,11/02/2020,Door to Door,1
24,Male,Storeman,Monthly,15/03/2020,1,15,0,1,1,12/02/2020,Street,0
26,Male,Heavy Plamt Operator ,Monthly,15/03/2020,1,15,0,1,1,12/02/2020,Street,0
22,Male,Construction ,Monthly,15/03/2020,1,15,1,1,1,12/02/2020,Street,0
24,Male,Electrician,Monthly,11/03/2020,1,25,0,1,1,12/02/2020,Door to Door,0
70,Male,Other,Monthly,20/02/2020,1,38,0,1,1,12/02/2020,Door to Door,0
33,Female,Accountant,Monthly,15/03/2020,1,30,1,1,0,12/02/2020,Street,0
37,Female, Health Professionals,Monthly,1/03/2020,1,25,0,1,1,12/02/2020,Door to Door,0
49,Male,Other,Monthly,1/03/2020,1,25,0,1,1,12/02/2020,Door to Door,0
23,Female,Part time,Monthly,20/02/2020,1,15,0,1,1,12/02/2020,Street,0
29,Male,Electrician,Monthly,11/03/2020,1,30,0,1,1,12/02/2020,Street,0
37,Female,Teacher,Monthly,11/03/2020,1,50,0,1,1,12/02/2020,Street,0
26,Male,Receptionist,Monthly,1/03/2020,1,15,0,1,1,12/02/2020,Street,0
37,Female,care centre manager,Monthly,1/03/2020,1,30,0,1,1,12/02/2020,Street,0
36,Male,Marine Service Engineer,Monthly,1/03/2020,1,30,0,1,1,12/02/2020,Street,0
57,Female,Housewife,Monthly,11/03/2020,1,30,0,1,1,12/02/2020,Door to Door,0
46,Female,SPCA,Monthly,20/02/2020,1,30,0,1,0,12/02/2020,Street,0
67,Male,Construction Worker,Monthly,20/02/2020,1,25,0,1,1,12/02/2020,Mall,0
38,Male,Other,Monthly,1/03/2020,1,20,0,1,1,12/02/2020,Door to Door,0
